"Certaines données sont associées à l'ancienne version du formulaire incendie. Consultez la documentation pour plus d'informations."
"Nombre d'incendies suivant les critères de sélection : 26357"
"Critères de sélection =>";"Date de première alerte, de : 1990-01-01 00:00:00";"Date de première alerte, jusqu'à : 1999-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
1996;435;"11";"11075";"Castans";"1996-10-31 17:05:00";6000;6000;0;;;;;;;;;"3";"Involontaire (travaux)";;;;;""
1996;1532;"66";"66210";"Thuir";"1996-11-01 09:46:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;1750;"83";"83025";"Brue-Auriac";"1996-11-01 12:35:00";1000;1000;0;;;;;;;;;"4";;;;;;""
1996;1751;"83";"83143";"Le Val";"1996-11-01 14:20:00";500;0;500;;;;;;;;;"1";;;;;;""
1996;432;"11";"11393";"Tourouzelle";"1996-11-01 14:22:00";100;47;48;0;;;;;;5;;;;;;;;""
1996;1533;"66";"66212";"Torreilles";"1996-11-01 16:20:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;433;"11";"11012";"Argeliers";"1996-11-01 16:50:00";500;0;500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1752;"83";"83009";"Bandol";"1996-11-01 16:50:00";1000;1000;0;;;;;;;;;"1";;;;;;""
1996;410;"07";"07077";"Darbres";"1996-11-01 17:01:00";1000;0;1000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1534;"66";"66175";"Saint-Génis-des-Fontaines";"1996-11-01 17:39:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;1527;"66";"66190";"Salses-le-Château";"1996-11-02 09:32:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;1531;"66";"66117";"Mont-Louis";"1996-11-02 10:10:00";1000;0;1000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;1421;"48";"48070";"Grandrieu";"1996-11-02 12:09:00";5000;0;5000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1528;"66";"66058";"Corneilla-la-Rivière";"1996-11-02 13:25:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;1529;"66";"66011";"Bages";"1996-11-02 14:03:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;1753;"83";"83059";"Forcalqueiret";"1996-11-02 15:03:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;1420;"48";"48135";"Saint-André-Capcèze";"1996-11-02 15:22:00";5000;0;5000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1419;"48";"48076";"Javols";"1996-11-02 15:27:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1996;1530;"66";"66156";"Rabouillet";"1996-11-02 16:34:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;68;"04";"04200";"Salignac";"1996-11-03 12:12:00";10000;0;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;69;"04";"04210";"Soleilhas";"1996-11-03 12:57:00";700;0;700;;;;;;;;;"1";;;;;;""
1996;292;"06";"06116";"Saint-Auban";"1996-11-03 12:59:00";800;0;800;;;;;;;;;"1";;;;;;""
1996;893;"2A";"2A359";"Zicavo";"1996-11-04 08:59:00";15000;0;15000;;;;;;;;;"1";;;;;;""
1996;894;"2A";"2A200";"Palneca";"1996-11-04 14:32:00";15000;0;15000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1535;"66";"66020";"Bolquère";"1996-11-06 06:53:00";1000;0;1000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;436;"11";"11386";"Talairan";"1996-11-06 15:46:00";12500;0;12500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1996;1536;"66";"66108";"Millas";"1996-11-07 12:52:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;1537;"66";"66037";"Canet-en-Roussillon";"1996-11-07 23:40:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;1538;"66";"66144";"Pollestres";"1996-11-08 07:53:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1996;408;"07";"07058";"Chassiers";"1996-11-08 13:35:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1996;1539;"66";"66037";"Canet-en-Roussillon";"1996-11-08 13:43:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1996;411;"07";"07062";"Chazeaux";"1996-11-08 15:25:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1996;1540;"66";"66037";"Canet-en-Roussillon";"1996-11-08 18:32:00";15000;0;15000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;1541;"66";"66088";"Ille-sur-Têt";"1996-11-09 15:33:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1996;895;"2A";"2A011";"Altagène";"1996-11-11 16:11:00";40000;0;40000;;;;;;;;;"1";;;;;;""
1996;896;"2A";"2A142";"Levie";"1996-11-11 17:40:00";15000;0;15000;;;;;;;;;"1";;;;;;""
1996;1542;"66";"66108";"Millas";"1996-11-12 11:40:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1996;897;"2A";"2A141";"Letia";"1996-11-12 15:52:00";10000;0;10000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1996;898;"2A";"2A048";"Calcatoggio";"1996-11-13 10:47:00";1500;0;1500;;;;;;;;;"1";;;;;;""
1996;899;"2A";"2A006";"Alata";"1996-11-13 12:15:00";10;0;10;;;;;;;;;"1";;;;;;""
1996;900;"2A";"2A004";"Ajaccio";"1996-11-13 12:56:00";30000;0;30000;;;;;;;;;"1";;;;;;""
1996;1754;"83";"83001";"Les Adrets-de-l'Estérel";"1996-11-18 17:20:00";10;0;10;;;;;;;;;"1";;;;;;""
1996;293;"06";"06113";"Sainte-Agnès";"1996-11-21 05:22:00";1200;0;1200;;;;;;;;;"1";;;;;;""
1996;294;"06";"06090";"Pégomas";"1996-11-30 16:24:00";50;0;50;;;;;;;;;"1";;;;;;""
1996;295;"06";"06051";"La Croix-sur-Roudoule";"1996-12-05 10:02:00";500;0;500;;;;;;;;;"1";;;;;;""
1996;296;"06";"06138";"Théoule-sur-Mer";"1996-12-05 21:24:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;1755;"83";"83061";"Fréjus";"1996-12-06 19:05:00";100;0;100;;;;;;;;;"1";;;;;;""
1996;297;"06";"06104";"Roquebrune-Cap-Martin";"1996-12-06 19:34:00";200;0;200;;;;;;;;;"1";;;;;;""
1996;298;"06";"06004";"Antibes";"1996-12-09 17:32:00";300;0;300;;;;;;;;;"1";;;;;;""
1996;1756;"83";"83015";"Bauduen";"1996-12-17 17:40:00";150;150;0;;;;;;;;;"5";;;;;;""
1997;145;"06";"06070";"Gréolières";"1997-01-12 18:18:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1997;621;"11";"11244";"Montfort-sur-Boulzane";"1997-01-20 10:00:00";10000;0;10000;;;;;;;;;"1";"Malveillance";;;;;""
1997;789;"2A";"2A066";"Cargiaca";"1997-01-23 11:22:00";5000;0;5000;;;;;;;;;"3";"Malveillance";;;;;""
1997;790;"2A";"2A324";"Tavera";"1997-01-24 14:06:00";5000;0;5000;;;;;;;;;"1";"Malveillance";;;;;""
1997;791;"2A";"2A345";"Vero";"1997-01-24 16:32:00";30000;0;30000;;;;;;;;;"4";"Malveillance";;;;;""
1997;792;"2A";"2A098";"Coti-Chiavari";"1997-01-24 18:05:00";400;0;400;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;793;"2A";"2A348";"Vico";"1997-01-25 12:12:00";1500;0;1500;;;;;;;;;"1";;;;;;""
1997;794;"2A";"2A019";"Arbori";"1997-01-25 15:45:00";2500;0;2500;;;;;;;;;"1";;;;;;""
1997;795;"2A";"2A019";"Arbori";"1997-01-25 15:45:00";4000;0;4000;;;;;;;;;"1";;;;;;""
1997;796;"2A";"2A272";"Sartène";"1997-01-25 17:24:00";10;0;10;;;;;;;;;"1";"Malveillance";;;;;""
1997;797;"2A";"2A272";"Sartène";"1997-01-27 18:21:00";200;0;200;;;;;;;;;"1";"Malveillance";;;;;""
1997;798;"2A";"2A345";"Vero";"1997-01-27 19:45:00";10000;0;10000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1997;799;"2A";"2A348";"Vico";"1997-01-30 13:02:00";1500;0;1500;;;;;;;;;"1";;;;;;""
1997;1938;"26";"26359";"Vachères-en-Quint";"1997-01-30 13:55:00";20000;10000;10000;;;;;;;;;"1";;;;;;""
1997;146;"06";"06074";"Lantosque";"1997-01-30 14:26:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1997;423;"07";"07178";"Pont-de-Labeaume";"1997-01-31 15:53:00";5000;0;5000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;606;"11";"11287";"Peyrolles";"1997-02-01 15:05:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1997;1;"04";"04016";"Authon";"1997-02-01 17:08:00";50000;0;50000;;;;;;;;;"1";;;;;;""
1997;2;"04";"04214";"Tartonne";"1997-02-01 19:20:00";10000;0;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;424;"07";"07322";"Thueyts";"1997-02-02 14:45:00";10000;0;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;147;"06";"06148";"Tourrettes-sur-Loup";"1997-02-05 09:40:00";20;0;20;;;;;;;;;"1";;;;;;""
1997;148;"06";"06132";"Saorge";"1997-02-05 14:30:00";8000;0;8000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;2197;"66";"66025";"Bourg-Madame";"1997-02-05 15:29:00";1000;1000;0;;;;;;;;;"1";;;;;;""
1997;149;"06";"06042";"Clans";"1997-02-05 16:26:00";250000;125000;125000;;;;;;;;;"4";;;;;;""
1997;666;"13";"13016";"La Bouilladisse";"1997-02-06 11:22:00";150;0;150;;;;;;;;;"1";;;;;;""
1997;2198;"66";"66176";"Saint-Hippolyte";"1997-02-06 12:10:00";40000;0;40000;;;;;;;;;"1";;;;;;""
1997;425;"07";"07209";"Saint-Andéol-de-Fourchades";"1997-02-06 14:05:00";85000;5000;80000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;2199;"66";"66011";"Bages";"1997-02-06 14:11:00";30000;0;30000;;;;;;;;;"1";"Malveillance";;;;;""
1997;2200;"66";"66112";"Montauriol";"1997-02-06 15:57:00";10000;0;10000;;;;;;;;;"1";"Malveillance";;;;;""
1997;636;"11";"11431";"Villeneuve-les-Corbières";"1997-02-06 16:33:00";15000;0;15000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;150;"06";"06062";"Fontan";"1997-02-06 17:00:00";180000;90000;90000;;;;;;;;;"4";;;;;;""
1997;1974;"30";"30240";"Saint-Césaire-de-Gauzignan";"1997-02-06 21:13:00";50000;0;50000;;;;;;;;;"1";;;;;;""
1997;151;"06";"06053";"Daluis";"1997-02-06 23:12:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1997;426;"07";"07331";"Vals-les-Bains";"1997-02-07 10:58:00";50000;10000;40000;;;;;;;;;;"Involontaire (travaux)";;;;;""
1997;2202;"66";"66090";"Jujols";"1997-02-07 12:10:00";6000;0;6000;;;;;;;;;"1";;;;;;""
1997;427;"07";"07251";"Saint-Joseph-des-Bancs";"1997-02-07 12:14:00";90000;10000;80000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;2338;"83";"83139";"Tourtour";"1997-02-07 14:26:00";5000;5000;0;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;3;"04";"04108";"Malijai";"1997-02-07 14:32:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1997;428;"07";"07347";"Vocance";"1997-02-07 14:57:00";30000;0;30000;;;;;;;;;"1";;;;;;""
1997;2688;"84";"84123";"Sault";"1997-02-07 15:03:00";10000;10000;0;;;;;;;;;"4";"Involontaire (travaux)";;;;;""
1997;152;"06";"06050";"Coursegoules";"1997-02-07 16:10:00";60000;0;60000;;;;;;;;;"1";;;;;;""
1997;800;"2A";"2A198";"Ota";"1997-02-07 16:16:00";50000;0;50000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1997;2201;"66";"66011";"Bages";"1997-02-07 17:13:00";10000;0;10000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
1997;2339;"83";"83074";"La Martre";"1997-02-07 19:00:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1997;429;"07";"07163";"Montselgues";"1997-02-08 10:30:00";220000;20000;200000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;153;"06";"06144";"La Tour";"1997-02-08 12:03:00";500;0;500;;;;;;;;;"1";;;;;;""
1997;2203;"66";"66090";"Jujols";"1997-02-08 12:05:00";10000;0;10000;;;;;;;;;"1";"Naturelle";;;;;""
1997;1939;"26";"26354";"Treschenu-Creyers";"1997-02-08 13:01:00";30000;30000;0;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;156;"06";"06070";"Gréolières";"1997-02-08 13:10:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1997;4;"04";"04174";"Saint-Benoît";"1997-02-08 13:15:00";10000;0;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;155;"06";"06070";"Gréolières";"1997-02-08 13:25:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1997;430;"07";"07079";"Désaignes";"1997-02-08 13:46:00";8000;0;8000;;;;;;;;;"1";;;;;;""
1997;431;"07";"07248";"Saint-Jean-Roure";"1997-02-08 14:16:00";500;0;500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;158;"06";"06070";"Gréolières";"1997-02-08 14:38:00";100;0;100;;;;;;;;;"1";;;;;;""
1997;432;"07";"07029";"Beaumont";"1997-02-08 14:44:00";1000;0;1000;;;;;;;;;"1";;;;;;""
1997;433;"07";"07073";"Le Crestet";"1997-02-08 15:04:00";500;0;500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;154;"06";"06073";"Isola";"1997-02-08 15:10:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1997;434;"07";"07090";"Flaviac";"1997-02-08 15:16:00";15000;0;15000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;435;"07";"07335";"Vaudevant";"1997-02-08 16:48:00";3500;0;3500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;157;"06";"06050";"Coursegoules";"1997-02-08 17:14:00";500;0;500;;;;;;;;;"1";;;;;;""
1997;436;"07";"07071";"Coucouron";"1997-02-08 19:15:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1997;5;"04";"04148";"Peyroules";"1997-02-09 13:47:00";10000;0;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;6;"04";"04069";"Demandolx";"1997-02-09 14:38:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1997;160;"06";"06132";"Saorge";"1997-02-09 14:47:00";40000;20000;20000;;;;;;;;;"4";;;;;;""
1997;599;"11";"11244";"Montfort-sur-Boulzane";"1997-02-09 15:16:00";100000;0;100000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;2181;"48";"48177";"Saint-Pierre-le-Vieux";"1997-02-09 15:35:00";100000;0;100000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;2340;"83";"83018";"Besse-sur-Issole";"1997-02-09 16:10:00";200;0;200;;;;;;;;;"1";;;;;;""
1997;2182;"48";"48184";"Saint-Symphorien";"1997-02-09 17:43:00";40000;0;40000;;;;;;;;;"1";;;;;;""
1997;159;"06";"06024";"Briançonnet";"1997-02-10 00:19:00";4000;0;4000;;;;;;;;;"1";;;;;;""
1997;7;"04";"04121";"Mézel";"1997-02-10 11:56:00";10000;0;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;2205;"66";"66119";"Mosset";"1997-02-10 12:50:00";50000;0;50000;;;;;;;;;"1";"Naturelle";;;;;""
1997;437;"07";"07149";"Marcols-les-Eaux";"1997-02-10 13:26:00";200000;10000;190000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;8;"04";"04023";"Bayons";"1997-02-10 13:28:00";50000;0;50000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;600;"11";"11127";"Escouloubre";"1997-02-10 13:39:00";95000;0;95000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;2183;"48";"48014";"Bagnols-les-Bains";"1997-02-10 14:44:00";30000;0;30000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;161;"06";"06163";"Tende";"1997-02-11 11:38:00";5000;0;5000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;2204;"66";"66044";"Castelnou";"1997-02-11 14:30:00";1000;0;1000;;;;;;;;;"1";"Naturelle";;;;;""
1997;9;"04";"04192";"Saint-Michel-l'Observatoire";"1997-02-11 14:38:00";10000;0;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;10;"04";"04127";"Montfort";"1997-02-11 15:12:00";5000;0;5000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;2206;"66";"66058";"Corneilla-la-Rivière";"1997-02-11 18:19:00";5000;0;5000;;;;;;;;;"1";"Malveillance";;;;;""
1997;438;"07";"07112";"Labastide-sur-Bésorgues";"1997-02-12 00:08:00";150000;5000;145000;;;;;;;;;"1";;;;;;""
1997;439;"07";"07139";"Laviolle";"1997-02-12 07:00:00";400000;10000;390000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;11;"04";"04166";"Riez";"1997-02-12 12:23:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1997;2341;"83";"83089";"Ollières";"1997-02-12 13:27:00";2000;2000;0;;;;;;;;;"3";"Involontaire (travaux)";;;;;""
1997;440;"07";"07071";"Coucouron";"1997-02-12 15:26:00";5000;1000;4000;;;;;;;;;"1";;;;;;""
1997;2184;"48";"48178";"Saint-Privat-de-Vallongue";"1997-02-12 15:30:00";5000;0;5000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1383;"2B";"2B214";"Piano";"1997-02-12 17:43:00";1000;0;1000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;164;"06";"06050";"Coursegoules";"1997-02-13 09:50:00";70000;0;70000;;;;;;;;;"1";;;;;;""
1997;601;"11";"11103";"Couiza";"1997-02-13 12:30:00";70000;0;70000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1387;"2B";"2B168";"Monticello";"1997-02-13 12:31:00";2000;0;2000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;2069;"34";"34319";"Vailhan";"1997-02-13 13:15:00";210000;10000;200000;;;;;;;;;"1";"Accidentelle";;;;;""
1997;801;"2A";"2A348";"Vico";"1997-02-13 13:47:00";50;0;50;;;;;;;;;"1";"Accidentelle";;;;;""
1997;165;"06";"06051";"La Croix-sur-Roudoule";"1997-02-13 13:50:00";500;0;500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;802;"2A";"2A061";"Carbini";"1997-02-13 14:44:00";500;235;240;0;;;;;;25;;;;;;;;""
1997;163;"06";"06008";"Auvare";"1997-02-13 15:21:00";55000;0;55000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1316;"2B";"2B350";"Vignale";"1997-02-13 15:30:00";20000;0;20000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;2207;"66";"66177";"Saint-Jean-Lasseille";"1997-02-13 15:57:00";1000;0;1000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1390;"2B";"2B188";"Olmeta-di-Tuda";"1997-02-13 16:00:00";2000;0;2000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1389;"2B";"2B188";"Olmeta-di-Tuda";"1997-02-13 16:00:00";2000;0;2000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;803;"2A";"2A359";"Zicavo";"1997-02-13 16:41:00";500;0;500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;805;"2A";"2A092";"Conca";"1997-02-13 16:55:00";7000;0;7000;;;;;;;;;"1";"Accidentelle";;;;;""
1997;804;"2A";"2A117";"Forciolo";"1997-02-13 17:40:00";500;0;500;;;;;;;;;"1";;;;;;""
1997;1384;"2B";"2B346";"Vescovato";"1997-02-13 17:56:00";6000;0;6000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1317;"2B";"2B346";"Vescovato";"1997-02-13 18:30:00";10000;0;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;2208;"66";"66190";"Salses-le-Château";"1997-02-13 18:35:00";20000;0;20000;;;;;;;;;"1";;;;;;""
1997;1386;"2B";"2B250";"Prunelli-di-Casacconi";"1997-02-13 18:40:00";4000;0;4000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;162;"06";"06050";"Coursegoules";"1997-02-13 18:45:00";5000;0;5000;;;;;;;;;"1";;;;;;""
1997;1388;"2B";"2B265";"Rutali";"1997-02-13 19:00:00";7000;0;7000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;198;"06";"06064";"Gattières";"1997-02-13 19:20:00";70000;0;70000;;;;;;;;;"1";;;;;;""
1997;1321;"2B";"2B207";"Penta-di-Casinca";"1997-02-13 19:20:00";50000;0;50000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1320;"2B";"2B145";"Loreto-di-Casinca";"1997-02-13 19:25:00";10000;0;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1318;"2B";"2B286";"Sorbo-Ocagnano";"1997-02-13 19:35:00";30000;0;30000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1319;"2B";"2B286";"Sorbo-Ocagnano";"1997-02-13 19:35:00";60000;0;60000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1385;"2B";"2B145";"Loreto-di-Casinca";"1997-02-13 19:35:00";3000;0;3000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1322;"2B";"2B303";"San-Giuliano";"1997-02-13 20:35:00";10000;0;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1391;"2B";"2B037";"Biguglia";"1997-02-14 07:25:00";2000;0;2000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;166;"06";"06148";"Tourrettes-sur-Loup";"1997-02-14 11:01:00";200;0;200;;;;;;;;;"1";;;;;;""
1997;1392;"2B";"2B162";"Moltifao";"1997-02-14 11:16:00";2000;0;2000;;;;;;;;;"1";;;;;;""
1997;1393;"2B";"2B029";"Barbaggio";"1997-02-14 11:45:00";6000;0;6000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1395;"2B";"2B172";"Murato";"1997-02-14 13:08:00";400;0;400;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1323;"2B";"2B049";"Calenzana";"1997-02-14 13:44:00";10000;0;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1399;"2B";"2B049";"Calenzana";"1997-02-14 13:45:00";5000;0;5000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1324;"2B";"2B049";"Calenzana";"1997-02-14 13:45:00";10000;0;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1398;"2B";"2B283";"Solaro";"1997-02-14 14:45:00";200;0;200;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1400;"2B";"2B020";"Aregno";"1997-02-14 15:00:00";5000;0;5000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1397;"2B";"2B002";"Aghione";"1997-02-14 15:26:00";10;0;10;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1402;"2B";"2B138";"Lavatoggio";"1997-02-14 16:05:00";500;0;500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1405;"2B";"2B356";"Zalana";"1997-02-14 16:36:00";50;0;50;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1404;"2B";"2B356";"Zalana";"1997-02-14 16:36:00";10;0;10;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1396;"2B";"2B239";"Poggio-d'Oletta";"1997-02-14 16:56:00";50;0;50;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1406;"2B";"2B314";"Santo-Pietro-di-Tenda";"1997-02-14 16:57:00";500;0;500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1401;"2B";"2B020";"Aregno";"1997-02-14 18:10:00";5000;0;5000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1407;"2B";"2B188";"Olmeta-di-Tuda";"1997-02-14 19:05:00";200;0;200;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1403;"2B";"2B307";"Santa-Lucia-di-Moriani";"1997-02-14 19:40:00";5000;0;5000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;1325;"2B";"2B208";"Perelli";"1997-02-14 20:20:00";25000;0;25000;;;;;;;;;"3";"Involontaire (travaux)";;;;;""
1997;1394;"2B";"2B046";"Cagnano";"1997-02-14 21:06:00";200;0;200;;;;;;;;;"1";;;;;;""
1997;1976;"30";"30282";"Saint-Marcel-de-Careiret";"1997-02-15 15:59:00";30000;15000;15000;;;;;;;;;"1";;;;;;""
1997;2342;"83";"83072";"Lorgues";"1997-02-15 16:00:00";500;0;500;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;2209;"66";"66168";"Saint-André";"1997-02-15 18:42:00";2000;0;2000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;2343;"83";"83141";"Trans-en-Provence";"1997-02-16 12:00:00";300;0;300;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;167;"06";"06062";"Fontan";"1997-02-16 13:30:00";300;0;300;;;;;;;;;"1";;;;;;""
1997;1975;"30";"30214";"Ribaute-les-Tavernes";"1997-02-16 16:26:00";10000;0;10000;;;;;;;;;"1";;;;;;""
1997;441;"07";"07231";"Saint-Étienne-de-Fontbellon";"1997-02-16 16:38:00";10000;0;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;168;"06";"06127";"Saint-Martin-Vésubie";"1997-02-17 09:36:00";1000000;1000000;0;;;;;;;;;"4";;;;;;""
1997;12;"04";"04042";"Castellet-lès-Sausses";"1997-02-17 14:18:00";10000;0;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;169;"06";"06033";"Carros";"1997-02-17 15:06:00";150;0;150;;;;;;;;;"1";;;;;;""
1997;170;"06";"06148";"Tourrettes-sur-Loup";"1997-02-17 15:23:00";250;0;250;;;;;;;;;"1";;;;;;""
1997;13;"04";"04199";"Saint-Vincent-sur-Jabron";"1997-02-17 15:27:00";70000;10000;60000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;2171;"48";"48171";"Saint-Martin-de-Lansuscle";"1997-02-17 16:02:00";10000;0;10000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
1997;171;"06";"06157";"Vence";"1997-02-17 18:50:00";10000;0;10000;;;;;;;;;"1";"Malveillance";;;;;""
1997;172;"06";"06070";"Gréolières";"1997-02-18 13:07:00";4000;0;4000;;;;;;;;;"1";;;;;;""
